prolificId,taskId,visType,responseType,value
5c918687b138fe0016e40e78,S-task6,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task6,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task6,adjMatrix,difficulty,4
5c918687b138fe0016e40e78,S-task6,adjMatrix,confidence,6
5c918687b138fe0016e40e78,S-task6,adjMatrix,minutesToComplete,1.6666666666666667
5c918687b138fe0016e40e78,S-task7,adjMatrix,nodeAnswer,Chris
5c918687b138fe0016e40e78,S-task7,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task7,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task7,adjMatrix,difficulty,3
5c918687b138fe0016e40e78,S-task7,adjMatrix,confidence,6
5c918687b138fe0016e40e78,S-task7,adjMatrix,minutesToComplete,1.6
5c918687b138fe0016e40e78,S-task8,adjMatrix,nodeAnswer,
5c918687b138fe0016e40e78,S-task8,adjMatrix,valueAnswer,14
5c918687b138fe0016e40e78,S-task8,adjMatrix,valueAnswer,Retweets
5c918687b138fe0016e40e78,S-task8,adjMatrix,accuracy,0
5c918687b138fe0016e40e78,S-task8,adjMatrix,correct,0
5c918687b138fe0016e40e78,S-task8,adjMatrix,difficulty,4
5c918687b138fe0016e40e78,S-task8,adjMatrix,confidence,7
5c918687b138fe0016e40e78,S-task8,adjMatrix,minutesToComplete,1.9666666666666666
5c918687b138fe0016e40e78,S-task9,adjMatrix,nodeAnswer,Lonni
5c918687b138fe0016e40e78,S-task9,adjMatrix,nodeAnswer,Thomas
5c918687b138fe0016e40e78,S-task9,adjMatrix,nodeAnswer,Anna
5c918687b138fe0016e40e78,S-task9,adjMatrix,nodeAnswer,Klaus
5c918687b138fe0016e40e78,S-task9,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task9,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task9,adjMatrix,difficulty,5
5c918687b138fe0016e40e78,S-task9,adjMatrix,confidence,6
5c918687b138fe0016e40e78,S-task9,adjMatrix,minutesToComplete,1.6833333333333333
5c918687b138fe0016e40e78,S-task9A,adjMatrix,nodeAnswer,Anna
5c918687b138fe0016e40e78,S-task9A,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-task9A,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-task9A,adjMatrix,difficulty,4
5c918687b138fe0016e40e78,S-task9A,adjMatrix,confidence,7
5c918687b138fe0016e40e78,S-task9A,adjMatrix,minutesToComplete,0.9333333333333333
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,nodeAnswer,
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,valueAnswer,There's only one person from South America which has decent amount of followers, tweets and account age.
Asia has 3 people but estimeted amounts I thinks is lower than one guy from South America.
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,accuracy,1
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,correct,1
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,difficulty,2
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,confidence,7
5c918687b138fe0016e40e78,S-taskExplore,adjMatrix,minutesToComplete,2.4833333333333334
5ca238f0fd2f4e00184ec34c,S-task1,adjMatrix,nodeAnswer,T.J.
5ca238f0fd2f4e00184ec34c,S-task1,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task1,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task1,adjMatrix,difficulty,6
5ca238f0fd2f4e00184ec34c,S-task1,adjMatrix,confidence,2
5ca238f0fd2f4e00184ec34c,S-task1,adjMatrix,minutesToComplete,1.2
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,Jon
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,James
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,Jason
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,Noeska
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,Alex
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,nodeAnswer,Jeffrey
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,valueAnswer,1500
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,difficulty,6
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,confidence,3
5ca238f0fd2f4e00184ec34c,S-task11,adjMatrix,minutesToComplete,2.85
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,nodeAnswer,Alex
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,nodeAnswer,EVis19
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,nodeAnswer,Mandy
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,accuracy,0.5
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,correct,0
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,confidence,4
5ca238f0fd2f4e00184ec34c,S-task12,adjMatrix,minutesToComplete,1.2666666666666666
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,nodeAnswer,Micah
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,nodeAnswer,Rob
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,nodeAnswer,Roeland
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,accuracy,0.5
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,correct,0
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,confidence,2
5ca238f0fd2f4e00184ec34c,S-task12A,adjMatrix,minutesToComplete,2.6166666666666667
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,difficulty,7
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,confidence,1
5ca238f0fd2f4e00184ec34c,S-task13,adjMatrix,minutesToComplete,7.066666666666666
5ca238f0fd2f4e00184ec34c,S-task1A,adjMatrix,nodeAnswer,Jason
5ca238f0fd2f4e00184ec34c,S-task1A,adjMatrix,accuracy,0.8
5ca238f0fd2f4e00184ec34c,S-task1A,adjMatrix,correct,0
5ca238f0fd2f4e00184ec34c,S-task1A,adjMatrix,difficulty,2
5ca238f0fd2f4e00184ec34c,S-task1A,adjMatrix,confidence,2
5ca238f0fd2f4e00184ec34c,S-task1A,adjMatrix,minutesToComplete,1.35
5ca238f0fd2f4e00184ec34c,S-task3,adjMatrix,nodeAnswer,Jeffrey
5ca238f0fd2f4e00184ec34c,S-task3,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task3,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task3,adjMatrix,difficulty,7
5ca238f0fd2f4e00184ec34c,S-task3,adjMatrix,confidence,3
5ca238f0fd2f4e00184ec34c,S-task3,adjMatrix,minutesToComplete,4.066666666666666
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,nodeAnswer,AA
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,nodeAnswer,Noeska
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,nodeAnswer,Till
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,nodeAnswer,Jo
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,difficulty,2
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,confidence,6
5ca238f0fd2f4e00184ec34c,S-task4,adjMatrix,minutesToComplete,0.7666666666666667
5ca238f0fd2f4e00184ec34c,S-task4A,adjMatrix,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task4A,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task4A,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task4A,adjMatrix,difficulty,2
5ca238f0fd2f4e00184ec34c,S-task4A,adjMatrix,confidence,6
5ca238f0fd2f4e00184ec34c,S-task4A,adjMatrix,minutesToComplete,0.55
5ca238f0fd2f4e00184ec34c,S-task5,adjMatrix,nodeAnswer,Robert
5ca238f0fd2f4e00184ec34c,S-task5,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task5,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task5,adjMatrix,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task5,adjMatrix,confidence,5
5ca238f0fd2f4e00184ec34c,S-task5,adjMatrix,minutesToComplete,1.7
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,nodeAnswer,
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,valueAnswer,European
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,difficulty,4
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,confidence,4
5ca238f0fd2f4e00184ec34c,S-task6,adjMatrix,minutesToComplete,1.2666666666666666
5ca238f0fd2f4e00184ec34c,S-task7,adjMatrix,nodeAnswer,Chris
5ca238f0fd2f4e00184ec34c,S-task7,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task7,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task7,adjMatrix,difficulty,3
5ca238f0fd2f4e00184ec34c,S-task7,adjMatrix,confidence,6
5ca238f0fd2f4e00184ec34c,S-task7,adjMatrix,minutesToComplete,1.2166666666666666
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,nodeAnswer,
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,valueAnswer,4
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,valueAnswer,Mentions
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,difficulty,3
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,confidence,5
5ca238f0fd2f4e00184ec34c,S-task8,adjMatrix,minutesToComplete,1.1
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,nodeAnswer,Lonni
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,nodeAnswer,Thomas
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,nodeAnswer,Anna
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,nodeAnswer,Klaus
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,difficulty,6
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,confidence,4
5ca238f0fd2f4e00184ec34c,S-task9,adjMatrix,minutesToComplete,1.4833333333333334
5ca238f0fd2f4e00184ec34c,S-task9A,adjMatrix,nodeAnswer,Anna
5ca238f0fd2f4e00184ec34c,S-task9A,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-task9A,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-task9A,adjMatrix,difficulty,5
5ca238f0fd2f4e00184ec34c,S-task9A,adjMatrix,confidence,4
5ca238f0fd2f4e00184ec34c,S-task9A,adjMatrix,minutesToComplete,2.05
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,nodeAnswer,
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,valueAnswer,I found it interesting that institutions seem to have accounts that are younger and all seem to be from Europe and North America.
It is also interesting that is clear North American accounts are overall older and tend to have more followers
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,accuracy,1
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,correct,1
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,difficulty,7
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,confidence,1
5ca238f0fd2f4e00184ec34c,S-taskExplore,adjMatrix,minutesToComplete,3.283333333333333
5cf9179b8c98dc0001d5a431,S-task1,nodeLink,nodeAnswer,T.J.
5cf9179b8c98dc0001d5a431,S-task1,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task1,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task1,nodeLink,difficulty,2
5cf9179b8c98dc0001d5a431,S-task1,nodeLink,confidence,6
5cf9179b8c98dc0001d5a431,S-task1,nodeLink,minutesToComplete,0.8166666666666667
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,John
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Jon
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Robert
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Lane
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,James
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Jason
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Noeska
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Klaus
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Fritz
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Micah
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Nils
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Lynn
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Marc
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Holger
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Thomas
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Anna
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Nicola
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,nodeAnswer,Tamara
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,valueAnswer,1500
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,difficulty,6
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,confidence,3
5cf9179b8c98dc0001d5a431,S-task11,nodeLink,minutesToComplete,3.0166666666666666
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,nodeAnswer,EVis19
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,nodeAnswer,Alex
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,nodeAnswer,Mandy
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,accuracy,0.5
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,correct,0
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,difficulty,2
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,confidence,6
5cf9179b8c98dc0001d5a431,S-task12,nodeLink,minutesToComplete,1.3666666666666667
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,nodeAnswer,Rob
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,nodeAnswer,Micah
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task12A,nodeLink,minutesToComplete,0.9333333333333333
5cf9179b8c98dc0001d5a431,S-task13,nodeLink,nodeAnswer,Robert
5cf9179b8c98dc0001d5a431,S-task13,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task13,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task13,nodeLink,difficulty,2
5cf9179b8c98dc0001d5a431,S-task13,nodeLink,confidence,5
5cf9179b8c98dc0001d5a431,S-task13,nodeLink,minutesToComplete,1.65
5cf9179b8c98dc0001d5a431,S-task1A,nodeLink,nodeAnswer,EVis2018
5cf9179b8c98dc0001d5a431,S-task1A,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task1A,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task1A,nodeLink,difficulty,4
5cf9179b8c98dc0001d5a431,S-task1A,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task1A,nodeLink,minutesToComplete,3.1166666666666667
5cf9179b8c98dc0001d5a431,S-task3,nodeLink,nodeAnswer,Jeffrey
5cf9179b8c98dc0001d5a431,S-task3,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task3,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task3,nodeLink,difficulty,2
5cf9179b8c98dc0001d5a431,S-task3,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task3,nodeLink,minutesToComplete,1.8666666666666667
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,nodeAnswer,AA
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,nodeAnswer,Noeska
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,nodeAnswer,Till
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,nodeAnswer,Jo
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task4,nodeLink,minutesToComplete,0.5
5cf9179b8c98dc0001d5a431,S-task4A,nodeLink,nodeAnswer,Robert
5cf9179b8c98dc0001d5a431,S-task4A,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task4A,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task4A,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task4A,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task4A,nodeLink,minutesToComplete,0.7666666666666667
5cf9179b8c98dc0001d5a431,S-task5,nodeLink,nodeAnswer,Robert
5cf9179b8c98dc0001d5a431,S-task5,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task5,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task5,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task5,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task5,nodeLink,minutesToComplete,0.5833333333333334
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,nodeAnswer,
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,valueAnswer,European
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task6,nodeLink,minutesToComplete,0.9833333333333333
5cf9179b8c98dc0001d5a431,S-task7,nodeLink,nodeAnswer,Chris
5cf9179b8c98dc0001d5a431,S-task7,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task7,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task7,nodeLink,difficulty,3
5cf9179b8c98dc0001d5a431,S-task7,nodeLink,confidence,5
5cf9179b8c98dc0001d5a431,S-task7,nodeLink,minutesToComplete,1.75
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,nodeAnswer,
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,valueAnswer,4
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,valueAnswer,Mentions
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task8,nodeLink,minutesToComplete,1.1333333333333333
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,nodeAnswer,Klaus
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,nodeAnswer,Lonni
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,nodeAnswer,Thomas
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,nodeAnswer,Anna
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task9,nodeLink,minutesToComplete,1
5cf9179b8c98dc0001d5a431,S-task9A,nodeLink,nodeAnswer,Anna
5cf9179b8c98dc0001d5a431,S-task9A,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-task9A,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-task9A,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-task9A,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-task9A,nodeLink,minutesToComplete,0.5833333333333334
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,nodeAnswer,
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,valueAnswer,It is interesting that someone's online presence does not have direct correlation with the number of interactions with other people
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,accuracy,1
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,correct,1
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,difficulty,1
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,confidence,7
5cf9179b8c98dc0001d5a431,S-taskExplore,nodeLink,minutesToComplete,3.933333333333333
5d1a4200336108001758ede0,S-task1,adjMatrix,nodeAnswer,T.J.
5d1a4200336108001758ede0,S-task1,adjMatrix,accuracy,1
5d1a4200336108001758ede0,S-task1,adjMatrix,correct,1
5d1a4200336108001758ede0,S-task1,adjMatrix,difficulty,1
5d1a4200336108001758ede0,S-task1,adjMatrix,confidence,7
5d1a4200336108001758ede0,S-task1,adjMatrix,minutesToComplete,0.48333333333333334
5d1a4200336108001758ede0,S-task11,adjMatrix,nodeAnswer,Rob
5d1a4200336108001758ede0,S-task11,adjMatrix,nodeAnswer,Lane
5d1a4200336108001758ede0,S-task11,adjMatrix,nodeAnswer,Thomas
5d1a4200336108001758ede0,S-task11,adjMatrix,nodeAnswer,Cagatay
5d1a4200336108001758ede0,S-task11,adjMatrix,nodeAnswer,Johan
5d1a4200336108001758ede0,S-task11,adjMatrix,nodeAnswer,Roeland
5d1a4200336108001758ede0,S-task11,adjMatrix,valueAnswer,1000 likes
5d1a4200336108001758ede0,S-task11,adjMatrix,accuracy,0
5d1a4200336108001758ede0,S-task11,adjMatrix,correct,0
5d1a4200336108001758ede0,S-task11,adjMatrix,difficulty,7
5d1a4200336108001758ede0,S-task11,adjMatrix,confidence,1
5d1a4200336108001758ede0,S-task11,adjMatrix,minutesToComplete,4.183333333333334
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,AA
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Andrea
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Ben
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Chris
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,CSEE
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,EVis19
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,EVision
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,giCentre
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Hurter
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,James
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Jason
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Jo
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Jon
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Klaus
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Lonni
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Mandy
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Marc
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Menna
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Mirela
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Noeska
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Samuel
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Shahid
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Stef
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Teo
5d1a4200336108001758ede0,S-task12,adjMatrix,nodeAnswer,Till
5d1a4200336108001758ede0,S-task12,adjMatrix,accuracy,0
5d1a4200336108001758ede0,S-task12,adjMatrix,correct,0
5d1a4200336108001758ede0,S-task12,adjMatrix,difficulty,7
5d1a4200336108001758ede0,S-task12,adjMatrix,confidence,1
5d1a4200336108001758ede0,S-task12,adjMatrix,minutesToComplete,4.433333333333334
5d1a4200336108001758ede0,S-task12A,adjMatrix,nodeAnswer,Micah
5d1a4200336108001758ede0,S-task12A,adjMatrix,nodeAnswer,Nicola
5d1a4200336108001758ede0,S-task12A,adjMatrix,nodeAnswer,Rob
5d1a4200336108001758ede0,S-task12A,adjMatrix,nodeAnswer,Robert
5d1a4200336108001758ede0,S-task12A,adjMatrix,accuracy,0
5d1a4200336108001758ede0,S-task12A,adjMatrix,correct,0
5d1a4200336108001758ede0,S-task12A,adjMatrix,difficulty,4
5d1a4200336108001758ede0,S-task12A,adjMatrix,confidence,1
5d1a4200336108001758ede0,S-task12A,adjMatrix,minutesToComplete,3.45
5d1a4200336108001758ede0,S-task13,adjMatrix,nodeAnswer,Noeska
5d1a4200336108001758ede0,S-task13,adjMatrix,accuracy,0
5d1a4200336108001758ede0,S-task13,adjMatrix,correct,0
5d1a4200336108001758ede0,S-task13,adjMatrix,difficulty,5
5d1a4200336108001758ede0,S-task13,adjMatrix,confidence,3
5d1a4200336108001758ede0,S-task13,adjMatrix,minutesToComplete,3.033333333333333
5d1a4200336108001758ede0,S-task1A,adjMatrix,nodeAnswer,EVis2018
5d1a4200336108001758ede0,S-task1A,adjMatrix,accuracy,1
5d1a4200336108001758ede0,S-task1A,adjMatrix,correct,1
5d1a4200336108001758ede0,S-task1A,adjMatrix,difficulty,7
5d1a4200336108001758ede0,S-task1A,adjMatrix,confidence,1
5d1a4200336108001758ede0,S-task1A,adjMatrix,minutesToComplete,1.6666666666666667
5d1a4200336108001758ede0,S-task3,adjMatrix,nodeAnswer,giCentre
5d1a4200336108001758ede0,S-task3,adjMatrix,accuracy,0
5d1a4200336108001758ede0,S-task3,adjMatrix,correct,0
